IdEstadisticaPartido;IdJugador;IdPartido;IdCT;Condicion;Minutos;Goles;Amarillas;Rojas;;;;;;;;;;;;;;;;
4393;195;261;16;Suplente ingresa;30;;;;;;;;;;;;;;;;;;;
4394;188;261;16;No citado;;;;;;;;;;;;;;;;;;;;
4395;187;261;16;Lesionado;;;;;;;;;;;;;;;;;;;;
4396;200;261;16;Titular;40;;;;;;;;;;;;;;;;;;;
4397;194;261;16;Titular;50;;;;;;;;;;;;;;;;;;;
4398;202;261;16;Suplente ingresa;35;;;;;;;;;;;;;;;;;;;
4399;191;261;16;Titular;35;;;;;;;;;;;;;;;;;;;
4400;186;261;16;Titular;40;;;;;;;;;;;;;;;;;;;
4401;190;261;16;Lesionado;;;;;;;;;;;;;;;;;;;;
4402;201;261;16;Suplente ingresa;30;1;;;;;;;;;;;;;;;;;;
4403;193;261;16;Titular;50;;;;;;;;;;;;;;;;;;;
4404;192;261;16;No citado;;;;;;;;;;;;;;;;;;;;
4405;206;261;16;Titular;35;;;;;;;;;;;;;;;;;;;
4406;205;261;16;Suplente ingresa;20;;;;;;;;;;;;;;;;;;;
4407;199;261;16;Titular;70;3;;;;;;;;;;;;;;;;;;
4408;207;261;16;No citado;;;;;;;;;;;;;;;;;;;;
4409;197;262;16;No citado;;;;;;;;;;;;;;;;;;;;
4410;185;262;16;Titular;48;;;;;;;;;;;;;;;;;;;
4411;198;262;16;Suplente ingresa;22;;;;;;;;;;;;;;;;;;;
4412;204;262;16;No citado;;;;;;;;;;;;;;;;;;;;
4413;189;262;16;Titular;60;1;;;;;;;;;;;;;;;;;;
4414;196;262;16;Suplente ingresa;25;;;;;;;;;;;;;;;;;;;
4415;203;262;16;Suplente ingresa;15;;;;;;;;;;;;;;;;;;;
4416;195;262;16;Titular;55;;1;;;;;;;;;;;;;;;;;
4417;188;262;16;No citado;;;;;;;;;;;;;;;;;;;;
4418;187;262;16;No citado;;;;;;;;;;;;;;;;;;;;
4419;200;262;16;No citado;;;;;;;;;;;;;;;;;;;;
4420;194;262;16;Titular;70;;;;;;;;;;;;;;;;;;;
4421;202;262;16;Titular;45;;;;;;;;;;;;;;;;;;;
4422;191;262;16;Suplente ingresa;25;;;;;;;;;;;;;;;;;;;
4423;186;262;16;Titular;45;;;;;;;;;;;;;;;;;;;
4424;190;262;16;No citado;;;;;;;;;;;;;;;;;;;;
4425;201;262;16;Titular;55;;;;;;;;;;;;;;;;;;;
4426;193;262;16;Titular;70;;;;;;;;;;;;;;;;;;;
4427;192;262;16;Titular;35;1;;;;;;;;;;;;;;;;;;
4428;206;262;16;Suplente ingresa;35;;;;;;;;;;;;;;;;;;;
4429;205;262;16;Suplente ingresa;10;;;;;;;;;;;;;;;;;;;
4430;199;262;16;Suplente ingresa;15;;;;;;;;;;;;;;;;;;;
4431;207;262;16;No citado;;;;;;;;;;;;;;;;;;;;
4432;197;263;16;Suplente ingresa;35;;;;;;;;;;;;;;;;;;;
4433;185;263;16;Titular;35;;;;;;;;;;;;;;;;;;;
4434;198;263;16;No citado;;;;;;;;;;;;;;;;;;;;
4435;204;263;16;No citado;;;;;;;;;;;;;;;;;;;;
4436;189;263;16;Titular;70;;;;;;;;;;;;;;;;;;;
4437;196;263;16;Titular;50;;;;;;;;;;;;;;;;;;;
4438;203;263;16;No citado;;;;;;;;;;;;;;;;;;;;
4439;195;263;16;Lesionado;;;;;;;;;;;;;;;;;;;;
4440;188;263;16;No citado;;;;;;;;;;;;;;;;;;;;
4441;187;263;16;No citado;;;;;;;;;;;;;;;;;;;;
4442;200;263;16;Suplente ingresa;10;;;;;;;;;;;;;;;;;;;
4443;194;263;16;Titular;70;1;1;;;;;;;;;;;;;;;;;
4444;202;263;16;Titular;60;;;;;;;;;;;;;;;;;;;
4445;191;263;16;Titular;60;1;;;;;;;;;;;;;;;;;;
4446;186;263;16;Titular;50;;;;;;;;;;;;;;;;;;;
4447;190;263;16;Suplente ingresa;10;;;;;;;;;;;;;;;;;;;
4448;201;263;16;Titular;60;1;;;;;;;;;;;;;;;;;;
4449;193;263;16;Titular;35;;;;;;;;;;;;;;;;;;;
4450;192;263;16;Suplente ingresa;20;;;;;;;;;;;;;;;;;;;
4451;206;263;16;Suplente ingresa;20;;;;;;;;;;;;;;;;;;;
4452;205;263;16;No citado;;;;;;;;;;;;;;;;;;;;
4453;199;263;16;Suplente ingresa;10;;;;;;;;;;;;;;;;;;;
4454;207;263;16;Suplente ingresa;35;;;;;;;;;;;;;;;;;;;
4455;197;264;16;Titular;55;;1;;;;;;;;;;;;;;;;;
4456;185;264;16;No citado;;;;;;;;;;;;;;;;;;;;
4457;198;264;16;Suplente ingresa;15;;;;;;;;;;;;;;;;;;;
4458;204;264;16;No citado;;;;;;;;;;;;;;;;;;;;
4459;189;264;16;Titular;70;1;;;;;;;;;;;;;;;;;;
4460;196;264;16;Titular;50;1;;;;;;;;;;;;;;;;;;
4461;203;264;16;Suplente ingresa;15;;;;;;;;;;;;;;;;;;;
4462;195;264;16;Suplente ingresa;35;;;;;;;;;;;;;;;;;;;
4463;188;264;16;No citado;;;;;;;;;;;;;;;;;;;;
4464;187;264;16;Suplente ingresa;25;;;;;;;;;;;;;;;;;;;
4465;200;264;16;No citado;;;;;;;;;;;;;;;;;;;;
4466;194;264;16;Titular;70;1;;;;;;;;;;;;;;;;;;
4467;202;264;16;Titular;35;;;;;;;;;;;;;;;;;;;
4468;191;264;16;Titular;55;;;;;;;;;;;;;;;;;;;
4469;186;264;16;Titular;50;1;;;;;;;;;;;;;;;;;;
4470;190;264;16;No citado;;;;;;;;;;;;;;;;;;;;
4471;201;264;16;Titular;60;;;;;;;;;;;;;;;;;;;
4472;193;264;16;Suplente ingresa;20;;1;;;;;;;;;;;;;;;;;
4473;192;264;16;Suplente ingresa;20;;;;;;;;;;;;;;;;;;;
4474;206;264;16;No citado;;;;;;;;;;;;;;;;;;;;
4475;205;264;16;Suplente ingresa;10;;;;;;;;;;;;;;;;;;;
4476;199;264;16;No citado;;;;;;;;;;;;;;;;;;;;
4477;207;264;16;Titular;45;;;;;;;;;;;;;;;;;;;
4478;197;265;16;Titular;52;;;;;;;;;;;;;;;;;;;
4479;185;265;16;No citado;;;;;;;;;;;;;;;;;;;;
4480;198;265;16;No citado;;;;;;;;;;;;;;;;;;;;
4481;204;265;16;Suplente ingresa;18;;;;;;;;;;;;;;;;;;;
4482;189;265;16;Titular;70;1;;;;;;;;;;;;;;;;;;
4483;196;265;16;Suplente ingresa;23;;;;;;;;;;;;;;;;;;;
4484;203;265;16;No citado;;;;;;;;;;;;;;;;;;;;
4485;195;265;16;Suplente ingresa;35;;1;;;;;;;;;;;;;;;;;
4486;188;265;16;Suplente ingresa;1;;;;;;;;;;;;;;;;;;;
4487;187;265;16;No citado;;;;;;;;;;;;;;;;;;;;
4488;200;265;16;No citado;;;;;;;;;;;;;;;;;;;;
4489;194;265;16;Titular;70;;;;;;;;;;;;;;;;;;;
4490;202;265;16;Titular;63;;;;;;;;;;;;;;;;;;;
4491;191;265;16;Titular;70;;;;;;;;;;;;;;;;;;;
4492;186;265;16;Titular;47;;;;;;;;;;;;;;;;;;;
4493;190;265;16;Suplente ingresa;7;;1;;;;;;;;;;;;;;;;;
4494;201;265;16;Titular;63;;1;;;;;;;;;;;;;;;;;
4495;193;265;16;Titular;35;;;;;;;;;;;;;;;;;;;
4496;192;265;16;Titular;35;;;;;;;;;;;;;;;;;;;
4497;206;265;16;Suplente ingresa;35;;;;;;;;;;;;;;;;;;;
4498;205;265;16;No citado;;;;;;;;;;;;;;;;;;;;
4499;199;265;16;Suplente ingresa;7;1;;;;;;;;;;;;;;;;;;
4500;207;265;16;Lesionado;;;;;;;;;;;;;;;;;;;;
4501;197;266;16;Titular;45;;;;;;;;;;;;;;;;;;;
4502;185;266;16;Suplente ingresa;25;;;;;;;;;;;;;;;;;;;
4503;198;266;16;No citado;;;;;;;;;;;;;;;;;;;;
4504;204;266;16;No citado;;;;;;;;;;;;;;;;;;;;
4505;189;266;16;Titular;70;;;;;;;;;;;;;;;;;;;
4506;196;266;16;Suplente ingresa;18;;;;;;;;;;;;;;;;;;;
4507;203;266;16;No citado;;;;;;;;;;;;;;;;;;;;
4508;195;266;16;Suplente ingresa;18;;;;;;;;;;;;;;;;;;;
4509;188;266;16;No citado;;;;;;;;;;;;;;;;;;;;
4510;187;266;16;Titular;40;;;;;;;;;;;;;;;;;;;
4511;200;266;16;No citado;;;;;;;;;;;;;;;;;;;;
4512;194;266;16;Titular;70;1;;;;;;;;;;;;;;;;;;
4513;202;266;16;Titular;60;;;;;;;;;;;;;;;;;;;
4514;191;266;16;Titular;52;;;;;;;;;;;;;;;;;;;
4515;186;266;16;Titular;60;1;;;;;;;;;;;;;;;;;;
4516;190;266;16;Suplente ingresa;10;;;;;;;;;;;;;;;;;;;
4517;201;266;16;Titular;40;1;;;;;;;;;;;;;;;;;;
4518;193;266;16;Suplente ingresa;30;;;;;;;;;;;;;;;;;;;
4519;192;266;16;Suplente ingresa;10;;;;;;;;;;;;;;;;;;;
4520;206;266;16;Titular;52;1;;;;;;;;;;;;;;;;;;
4521;205;266;16;No citado;;;;;;;;;;;;;;;;;;;;
4522;199;266;16;Suplente ingresa;30;;;;;;;;;;;;;;;;;;;
4523;207;266;16;No citado;;;;;;;;;;;;;;;;;;;;
4524;197;267;16;No citado;;;;;;;;;;;;;;;;;;;;
4525;185;267;16;Titular;60;;;;;;;;;;;;;;;;;;;
4526;198;267;16;Suplente ingresa;10;;;;;;;;;;;;;;;;;;;
4527;204;267;16;No citado;;;;;;;;;;;;;;;;;;;;
4528;189;267;16;Titular;70;1;;;;;;;;;;;;;;;;;;
4529;196;267;16;Suplente ingresa;30;;;;;;;;;;;;;;;;;;;
4530;203;267;16;Suplente ingresa;10;;;;;;;;;;;;;;;;;;;
4531;195;267;16;Titular;40;;;;;;;;;;;;;;;;;;;
4532;188;267;16;No citado;;;;;;;;;;;;;;;;;;;;
4533;187;267;16;Titular;35;;;;;;;;;;;;;;;;;;;
4534;200;267;16;No citado;;;;;;;;;;;;;;;;;;;;
4535;194;267;16;Titular;70;;;;;;;;;;;;;;;;;;;
4536;202;267;16;Titular;55;;;;;;;;;;;;;;;;;;;
4537;191;267;16;Suplente ingresa;30;;;;;;;;;;;;;;;;;;;
4538;186;267;16;Titular;55;;;;;;;;;;;;;;;;;;;
4539;190;267;16;Lesionado;;;;;;;;;;;;;;;;;;;;
4540;201;267;16;Titular;60;;;;;;;;;;;;;;;;;;;
4541;193;267;16;No citado;;;;;;;;;;;;;;;;;;;;
4542;192;267;16;Suplente ingresa;15;;;;;;;;;;;;;;;;;;;
4543;206;267;16;Titular;40;1;;;;;;;;;;;;;;;;;;
4544;205;267;16;No citado;;;;;;;;;;;;;;;;;;;;
4545;199;267;16;Suplente ingresa;15;;;;;;;;;;;;;;;;;;;
4546;207;267;16;Suplente ingresa;35;;;;;;;;;;;;;;;;;;;
4547;197;268;16;Titular;60;;;;;;;;;;;;;;;;;;;
4548;185;268;16;Lesionado;;;;;;;;;;;;;;;;;;;;
4549;198;268;16;No citado;;;;;;;;;;;;;;;;;;;;
4550;204;268;16;Suplente ingresa;10;;;;;;;;;;;;;;;;;;;
4551;189;268;16;Titular;70;;;;;;;;;;;;;;;;;;;
4552;196;268;16;Titular;53;;;;;;;;;;;;;;;;;;;
4553;203;268;16;Suplente ingresa;17;;;;;;;;;;;;;;;;;;;
4554;195;268;16;Suplente ingresa;25;;;;;;;;;;;;;;;;;;;
4555;188;268;16;No citado;;;;;;;;;;;;;;;;;;;;
4556;187;268;16;No citado;;;;;;;;;;;;;;;;;;;;
4557;200;268;16;No citado;;;;;;;;;;;;;;;;;;;;
4558;194;268;16;Titular;70;;;;;;;;;;;;;;;;;;;
4559;202;268;16;Titular;53;;;;;;;;;;;;;;;;;;;
4560;191;268;16;Titular;45;;;;;;;;;;;;;;;;;;;
4561;186;268;16;Titular;60;;;;;;;;;;;;;;;;;;;
4562;190;268;16;No citado;;;;;;;;;;;;;;;;;;;;
4563;201;268;16;Titular;53;;;;;;;;;;;;;;;;;;;
4564;193;268;16;Suplente ingresa;10;;;;;;;;;;;;;;;;;;;
4565;192;268;16;Suplente ingresa;35;1;;;;;;;;;;;;;;;;;;
4566;206;268;16;Titular;35;;;;;;;;;;;;;;;;;;;
4567;205;268;16;Suplente ingresa;17;;;;;;;;;;;;;;;;;;;
4568;199;268;16;Suplente ingresa;17;1;;;;;;;;;;;;;;;;;;
4569;207;268;16;No citado;;;;;;;;;;;;;;;;;;;;
4570;197;269;16;No citado;;;;;;;;;;;;;;;;;;;;
4571;185;269;16;No citado;;;;;;;;;;;;;;;;;;;;
4572;198;269;16;Titular;35;;;;;;;;;;;;;;;;;;;
4573;204;269;16;Suplente ingresa;35;;;;;;;;;;;;;;;;;;;
4574;189;269;16;Titular;70;1;;;;;;;;;;;;;;;;;;
4575;196;269;16;Titular;50;;;;;;;;;;;;;;;;;;;
4576;203;269;16;No citado;;;;;;;;;;;;;;;;;;;;
4577;195;269;16;No citado;;;;;;;;;;;;;;;;;;;;
4578;188;269;16;Suplente ingresa;35;;;;;;;;;;;;;;;;;;;
4579;187;269;16;Suplente ingresa;20;;;;;;;;;;;;;;;;;;;
4580;200;269;16;Suplente ingresa;20;;;;;;;;;;;;;;;;;;;
4581;194;269;16;Titular;70;1;;;;;;;;;;;;;;;;;;
4582;202;269;16;Titular;35;;;;;;;;;;;;;;;;;;;
4583;191;269;16;Titular;50;;;;;;;;;;;;;;;;;;;
4584;186;269;16;Titular;50;1;;;;;;;;;;;;;;;;;;
4585;190;269;16;Suplente ingresa;35;;;;;;;;;;;;;;;;;;;
4586;201;269;16;Titular;55;1;;;;;;;;;;;;;;;;;;
4587;193;269;16;Suplente ingresa;20;1;;;;;;;;;;;;;;;;;;
4588;192;269;16;No citado;;;;;;;;;;;;;;;;;;;;
4589;206;269;16;Titular;35;1;;;;;;;;;;;;;;;;;;
4590;205;269;16;No citado;;;;;;;;;;;;;;;;;;;;
4591;199;269;16;Suplente ingresa;15;;;;;;;;;;;;;;;;;;;
4592;207;269;16;No citado;;;;;;;;;;;;;;;;;;;;
4593;197;270;16;Titular;60;;;;;;;;;;;;;;;;;;;
4594;185;270;16;Lesionado;;;;;;;;;;;;;;;;;;;;
4595;198;270;16;Suplente ingresa;10;;;;;;;;;;;;;;;;;;;
4596;204;270;16;No citado;;;;;;;;;;;;;;;;;;;;
4597;189;270;16;Titular;70;2;;;;;;;;;;;;;;;;;;
4598;196;270;16;Titular;22;;1;;;;;;;;;;;;;;;;;
4599;203;270;16;No citado;;;;;;;;;;;;;;;;;;;;
4600;195;270;16;Suplente ingresa;21;;;;;;;;;;;;;;;;;;;
4601;188;270;16;No citado;;;;;;;;;;;;;;;;;;;;
4602;187;270;16;Suplente ingresa;48;;;;;;;;;;;;;;;;;;;
4603;200;270;16;No citado;;;;;;;;;;;;;;;;;;;;
4604;194;270;16;Titular;70;;;;;;;;;;;;;;;;;;;
4605;202;270;16;Titular;70;;1;;;;;;;;;;;;;;;;;
4606;191;270;16;Titular;49;;;;;;;;;;;;;;;;;;;
4607;186;270;16;Titular;43;;;;;;;;;;;;;;;;;;;
4608;190;270;16;Suplente ingresa;21;;;;;;;;;;;;;;;;;;;
4609;201;270;16;Titular;60;;;;;;;;;;;;;;;;;;;
4610;193;270;16;Lesionado;;;;;;;;;;;;;;;;;;;;
4611;192;270;16;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
4612;206;270;16;Titular;49;;;;;;;;;;;;;;;;;;;
4613;205;270;16;No citado;;;;;;;;;;;;;;;;;;;;
4614;199;270;16;Suplente ingresa;27;;;;;;;;;;;;;;;;;;;
4615;207;270;16;Suplente ingresa;10;;;;;;;;;;;;;;;;;;;
4616;197;271;16;Titular;70;;;;;;;;;;;;;;;;;;;
4617;185;271;16;Lesionado;;;;;;;;;;;;;;;;;;;;
4618;198;271;16;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
4619;204;271;16;No citado;;;;;;;;;;;;;;;;;;;;
4620;189;271;16;Titular;70;;;;;;;;;;;;;;;;;;;
4621;196;271;16;Titular;42;1;;;;;;;;;;;;;;;;;;
4622;203;271;16;Suplente ingresa;28;;;;;;;;;;;;;;;;;;;
4623;195;271;16;Suplente ingresa;20;;;;;;;;;;;;;;;;;;;
4624;188;271;16;No citado;;;;;;;;;;;;;;;;;;;;
4625;187;271;16;Titular;50;;;;;;;;;;;;;;;;;;;
4626;200;271;16;No citado;;;;;;;;;;;;;;;;;;;;
4627;194;271;16;Titular;60;;1;;;;;;;;;;;;;;;;;
4628;202;271;16;Titular;50;;;;;;;;;;;;;;;;;;;
4629;191;271;16;Titular;70;;;;;;;;;;;;;;;;;;;
4630;186;271;16;Suplente ingresa;20;;;;;;;;;;;;;;;;;;;
4631;190;271;16;No citado;;;;;;;;;;;;;;;;;;;;
4632;201;271;16;Titular;50;;;;;;;;;;;;;;;;;;;
4633;193;271;16;No citado;;;;;;;;;;;;;;;;;;;;
4634;192;271;16;Suplente ingresa;25;;;;;;;;;;;;;;;;;;;
4635;206;271;16;Titular;45;;;;;;;;;;;;;;;;;;;
4636;205;271;16;Suplente ingresa;10;;;;;;;;;;;;;;;;;;;
4637;199;271;16;Suplente ingresa;20;;;;;;;;;;;;;;;;;;;
4638;207;271;16;No citado;;;;;;;;;;;;;;;;;;;;
4639;197;272;16;Titular;67;;;;;;;;;;;;;;;;;;;
4640;185;272;16;No citado;;;;;;;;;;;;;;;;;;;;
4641;198;272;16;Suplente ingresa;5;;;;;;;;;;;;;;;;;;;
4642;204;272;16;No citado;;;;;;;;;;;;;;;;;;;;
4643;189;272;16;Titular;70;2;;;;;;;;;;;;;;;;;;
4644;196;272;16;Titular;55;;1;;;;;;;;;;;;;;;;;
4645;203;272;16;Suplente ingresa;15;;;;;;;;;;;;;;;;;;;
4646;195;272;16;Suplente ingresa;5;;;;;;;;;;;;;;;;;;;
4647;188;272;16;No citado;;;;;;;;;;;;;;;;;;;;
4648;187;272;16;Suplente ingresa;5;;;;;;;;;;;;;;;;;;;
4649;200;272;16;No citado;;;;;;;;;;;;;;;;;;;;
4650;194;272;16;Titular;70;1;;;;;;;;;;;;;;;;;;
4651;202;272;16;Titular;50;;;;;;;;;;;;;;;;;;;
4652;191;272;16;Titular;67;;;;;;;;;;;;;;;;;;;
4653;186;272;16;Titular;55;;;;;;;;;;;;;;;;;;;
4654;190;272;16;Suplente ingresa;20;;;;;;;;;;;;;;;;;;;
4655;201;272;16;Titular;67;;;;;;;;;;;;;;;;;;;
4656;193;272;16;Suplente ingresa;15;;;;;;;;;;;;;;;;;;;
4657;192;272;16;Titular;50;;;;;;;;;;;;;;;;;;;
4658;206;272;16;Suplente ingresa;20;;;;;;;;;;;;;;;;;;;
4659;205;272;16;No citado;;;;;;;;;;;;;;;;;;;;
4660;199;272;16;No citado;;;;;;;;;;;;;;;;;;;;
4661;207;272;16;No citado;;;;;;;;;;;;;;;;;;;;
4662;197;273;16;No citado;;;;;;;;;;;;;;;;;;;;
4663;185;273;16;Titular;45;;;;;;;;;;;;;;;;;;;
4664;198;273;16;No citado;;;;;;;;;;;;;;;;;;;;
4665;204;273;16;Suplente ingresa;25;;;;;;;;;;;;;;;;;;;
4666;189;273;16;Titular;70;2;;;;;;;;;;;;;;;;;;
4667;196;273;16;Titular;50;;;;;;;;;;;;;;;;;;;
4668;203;273;16;Suplente ingresa;20;;;;;;;;;;;;;;;;;;;
4669;195;273;16;No citado;;;;;;;;;;;;;;;;;;;;
4670;188;273;16;No citado;;;;;;;;;;;;;;;;;;;;
4671;187;273;16;Suplente ingresa;20;;;;;;;;;;;;;;;;;;;
4672;200;273;16;Suplente ingresa;25;;;;;;;;;;;;;;;;;;;
4673;194;273;16;Titular;45;;;;;;;;;;;;;;;;;;;
4674;202;273;16;Suplente ingresa;25;;;;;;;;;;;;;;;;;;;
4675;191;273;16;Titular;45;;;;;;;;;;;;;;;;;;;
4676;186;273;16;Titular;50;;;;;;;;;;;;;;;;;;;
4677;190;273;16;Titular;70;2;;;;;;;;;;;;;;;;;;
4678;201;273;16;Suplente ingresa;30;;;;;;;;;;;;;;;;;;;
4679;193;273;16;No citado;;;;;;;;;;;;;;;;;;;;
4680;192;273;16;Titular;40;;;;;;;;;;;;;;;;;;;
4681;206;273;16;No citado;;;;;;;;;;;;;;;;;;;;
4682;205;273;16;Suplente ingresa;30;;;;;;;;;;;;;;;;;;;
4683;199;273;16;Titular;40;1;;;;;;;;;;;;;;;;;;
4684;207;273;16;No citado;;;;;;;;;;;;;;;;;;;;
4685;197;274;16;No citado;;;;;;;;;;;;;;;;;;;;
4686;185;274;16;Titular;35;;;;;;;;;;;;;;;;;;;
4687;198;274;16;No citado;;;;;;;;;;;;;;;;;;;;
4688;204;274;16;Suplente ingresa;35;;;;;;;;;;;;;;;;;;;
4689;189;274;16;Titular;35;;;;;;;;;;;;;;;;;;;
4690;196;274;16;Titular;70;;;;;;;;;;;;;;;;;;;
4691;203;274;16;No citado;;;;;;;;;;;;;;;;;;;;
4692;195;274;16;Suplente ingresa;30;;;;;;;;;;;;;;;;;;;
4693;188;274;16;No citado;;;;;;;;;;;;;;;;;;;;
4694;187;274;16;No citado;;;;;;;;;;;;;;;;;;;;
4695;200;274;16;No citado;;;;;;;;;;;;;;;;;;;;
4696;194;274;16;Titular;45;;;;;;;;;;;;;;;;;;;
4697;202;274;16;Suplente ingresa;25;;;;;;;;;;;;;;;;;;;
4698;191;274;16;Titular;40;;;;;;;;;;;;;;;;;;;
4699;186;274;16;Suplente ingresa;20;;;;;;;;;;;;;;;;;;;
4700;190;274;16;Titular;70;2;;;;;;;;;;;;;;;;;;
4701;201;274;16;Titular;50;1;;;;;;;;;;;;;;;;;;
4702;193;274;16;Titular;40;;;;;;;;;;;;;;;;;;;
4703;192;274;16;Suplente ingresa;25;1;;;;;;;;;;;;;;;;;;
4704;206;274;16;Titular;45;4;;;;;;;;;;;;;;;;;;
4705;205;274;16;No citado;;;;;;;;;;;;;;;;;;;;
4706;199;274;16;Suplente ingresa;30;;;;;;;;;;;;;;;;;;;
4707;207;274;16;Suplente ingresa;35;;;;;;;;;;;;;;;;;;;
4708;197;275;16;Titular;65;;;;;;;;;;;;;;;;;;;
4709;185;275;16;Suplente ingresa;5;;;;;;;;;;;;;;;;;;;
4710;198;275;16;No citado;;;;;;;;;;;;;;;;;;;;
4711;204;275;16;No citado;;;;;;;;;;;;;;;;;;;;
4712;189;275;16;Titular;70;;;;;;;;;;;;;;;;;;;
4713;196;275;16;Titular;35;;;;;;;;;;;;;;;;;;;
4714;203;275;16;Suplente ingresa;5;;;;;;;;;;;;;;;;;;;
4715;195;275;16;No citado;;;;;;;;;;;;;;;;;;;;
4716;188;275;16;No citado;;;;;;;;;;;;;;;;;;;;
4717;187;275;16;Suplente ingresa;35;;;;;;;;;;;;;;;;;;;
4718;200;275;16;No citado;;;;;;;;;;;;;;;;;;;;
4719;194;275;16;Titular;70;;;;;;;;;;;;;;;;;;;
4720;202;275;16;Suplente ingresa;35;1;;;;;;;;;;;;;;;;;;
4721;191;275;16;Titular;65;;;;;;;;;;;;;;;;;;;
4722;186;275;16;Titular;58;;;;;;;;;;;;;;;;;;;
4723;190;275;16;Titular;35;;;;;;;;;;;;;;;;;;;
4724;201;275;16;Titular;65;;;;;;;;;;;;;;;;;;;
4725;193;275;16;Suplente ingresa;12;;;;;;;;;;;;;;;;;;;
4726;192;275;16;Suplente ingresa;35;2;;;;;;;;;;;;;;;;;;
4727;206;275;16;Titular;35;;;;;;;;;;;;;;;;;;;
4728;205;275;16;Suplente ingresa;5;;;;;;;;;;;;;;;;;;;
4729;199;275;16;No citado;;;;;;;;;;;;;;;;;;;;
4730;207;275;16;No citado;;;;;;;;;;;;;;;;;;;;
4731;23;53;3;Titular;90;;;;;;;;;;;;;;;;;;;
4732;6;53;3;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
4733;11;53;3;Lesionado;;;;;;;;;;;;;;;;;;;;
4734;18;53;3;No citado;;;;;;;;;;;;;;;;;;;;
4735;12;53;3;Titular;61;;;;;;;;;;;;;;;;;;;
4736;1;53;3;Titular;90;;;;;;;;;;;;;;;;;;;
4737;21;53;3;Titular;90;;;;;;;;;;;;;;;;;;;
4738;24;53;3;Titular;90;;;;;;;;;;;;;;;;;;;
4739;276;53;3;Titular;90;;1;;;;;;;;;;;;;;;;;
4740;17;53;3;Titular;71;;;;;;;;;;;;;;;;;;;
4741;5;53;3;Titular;90;;1;;;;;;;;;;;;;;;;;
4742;10;53;3;Suplente ingresa;19;1;;;;;;;;;;;;;;;;;;
4743;25;53;3;Titular;61;;;;;;;;;;;;;;;;;;;
4744;279;53;3;Titular;71;;;;;;;;;;;;;;;;;;;
4745;15;53;3;No citado;;;;;;;;;;;;;;;;;;;;
4746;16;53;3;Suplente ingresa;19;1;;;;;;;;;;;;;;;;;;
4747;7;53;3;No citado;;;;;;;;;;;;;;;;;;;;
4748;4;53;3;Titular;90;;;;;;;;;;;;;;;;;;;
4749;273;53;3;Promovido;;;;;;;;;;;;;;;;;;;;
4750;19;53;3;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
4751;22;53;3;No citado;;;;;;;;;;;;;;;;;;;;
4752;14;53;3;No citado;;;;;;;;;;;;;;;;;;;;
4753;20;53;3;Suplente ingresa;29;;;;;;;;;;;;;;;;;;;
4754;30;53;3;Lesionado;;;;;;;;;;;;;;;;;;;;
4755;28;53;3;Lesionado;;;;;;;;;;;;;;;;;;;;
4756;2;53;3;No citado;;;;;;;;;;;;;;;;;;;;
4757;277;53;3;Promovido;;;;;;;;;;;;;;;;;;;;
4758;275;53;3;Promovido;;;;;;;;;;;;;;;;;;;;
4759;274;53;3;Promovido;;;;;;;;;;;;;;;;;;;;
4760;58;53;3;;;;;;;;;;;;;;;;;;;;;
4761;278;53;3;Promovido;;;;;;;;;;;;;;;;;;;;
4762;46;53;3;;;;;;;;;;;;;;;;;;;;;
4763;3;53;3;Suplente ingresa;29;;;;;;;;;;;;;;;;;;;
4764;23;54;3;Titular;90;;;;;;;;;;;;;;;;;;;
4765;6;54;3;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
4766;11;54;3;Lesionado;;;;;;;;;;;;;;;;;;;;
4767;18;54;3;No citado;;;;;;;;;;;;;;;;;;;;
4768;12;54;3;Titular;74;;;;;;;;;;;;;;;;;;;
4769;1;54;3;Titular;90;;;;;;;;;;;;;;;;;;;
4770;21;54;3;Titular;90;;1;;;;;;;;;;;;;;;;;
4771;24;54;3;Titular;90;;;;;;;;;;;;;;;;;;;
4772;276;54;3;Titular;74;;;;;;;;;;;;;;;;;;;
4773;17;54;3;Lesionado;;;;;;;;;;;;;;;;;;;;
4774;5;54;3;Titular;90;;;;;;;;;;;;;;;;;;;
4775;10;54;3;Suplente ingresa;10;;;;;;;;;;;;;;;;;;;
4776;25;54;3;Suplente ingresa;16;;;;;;;;;;;;;;;;;;;
4777;279;54;3;Titular;67;;;;;;;;;;;;;;;;;;;
4778;15;54;3;No citado;;;;;;;;;;;;;;;;;;;;
4779;16;54;3;Suplente ingresa;16;;;;;;;;;;;;;;;;;;;
4780;7;54;3;No citado;;;;;;;;;;;;;;;;;;;;
4781;4;54;3;Suplente ingresa;23;;1;;;;;;;;;;;;;;;;;
4782;273;54;3;Promovido;;;;;;;;;;;;;;;;;;;;
4783;19;54;3;Titular;90;;;;;;;;;;;;;;;;;;;
4784;22;54;3;No citado;;;;;;;;;;;;;;;;;;;;
4785;14;54;3;No citado;;;;;;;;;;;;;;;;;;;;
4786;20;54;3;Titular;74;;1;;;;;;;;;;;;;;;;;
